      0.8    1.2      80   110          0.8     0.976007      1159.31     1.584642         0.000000        -0.437348         0.000000         0.000000         0.000000         0.000000         0.000000         6.168788         0.000000          0.000000          0.000000          0.000000          0.000000          4.004783          0.000000          0.000000          0.000000          0.000000          0.000000          2.728333          0.000000          0.000000          0.000000          0.000000          0.000000          0.907268          0.000000          0.000000          0.000000          0.000000                    3.649886          0.000000          2.766219          0.000000          0.000000          0.000000          0.000000          0.000000          1.169591          0.000000          0.000000          0.000000          0.000000          0.000000          4.981614          0.000000          0.000000          0.000000          0.000000           0.000000           1.193382           0.000000           0.000000           0.000000           0.000000           0.000000           0.040100           0.000000           0.000000           0.000000           0.000000           0.000000          -0.336692           0.000000           0.000000           0.000000           0.000000           0.000000           4.021890           0.000000           0.000000           0.000000           0.000000                   0.495147                 0.011411               1.810428        0.000000       -2.810483        0.000000        0.000000        0.000000        0.000000          0.322867                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      0.8    1.2     110   160          0.8     0.986804      150.841     3.130158         0.000000        -0.050381         0.000000         0.000000         0.000000         0.000000         0.000000         6.347254         0.000000          0.000000          0.000000          0.000000          0.000000          4.298920          0.000000          0.000000          0.000000          0.000000          0.000000          2.580716          0.000000          0.000000          0.000000          0.000000          0.000000          1.047121          0.000000          0.000000          0.000000          0.000000                    3.423030          0.000000          2.812885          0.000000          0.000000          0.000000          0.000000          0.000000          0.937856          0.000000          0.000000          0.000000          0.000000          0.000000          6.022936          0.000000          0.000000          0.000000          0.000000           0.000000           2.044149           0.000000           0.000000           0.000000           0.000000           0.000000           0.063488           0.000000           0.000000           0.000000           0.000000           0.000000          -0.142048           0.000000           0.000000           0.000000           0.000000           0.000000           6.153011           0.000000           0.000000           0.000000           0.000000                   1.399035                 0.004169               1.202582        0.000000       -3.007889        0.000000        0.000000        0.000000        0.000000         -0.010378                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      0.8    1.2     160   210          0.8     0.991207       17.139     9.052167         0.000000        -0.004168         0.000000         0.000000         0.000000         0.000000         0.000000         5.671337         0.000000          0.000000          0.000000          0.000000          0.000000          4.495436          0.000000          0.000000          0.000000          0.000000          0.000000          2.936311          0.000000          0.000000          0.000000          0.000000          0.000000          1.948640          0.000000          0.000000          0.000000          0.000000                    4.080829          0.000000          2.803664          0.000000          0.000000          0.000000          0.000000          0.000000          0.708537          0.000000          0.000000          0.000000          0.000000          0.000000          7.209570          0.000000          0.000000          0.000000          0.000000           0.000000           3.293010           0.000000           0.000000           0.000000           0.000000           0.000000           0.104999           0.000000           0.000000           0.000000           0.000000           0.000000          -0.014366           0.000000           0.000000           0.000000           0.000000           0.000000           8.157716           0.000000           0.000000           0.000000           0.000000                   0.220496                 0.002382               1.402623        0.000000       -2.493500        0.000000        0.000000        0.000000        0.000000          0.143526                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      0.8    1.2     210   260          0.8     0.992355        2.282    22.359850         0.000000        -0.001029         0.000000         0.000000         0.000000         0.000000         0.000000         4.903103         0.000000          0.000000          0.000000          0.000000          0.000000          3.907218          0.000000          0.000000          0.000000          0.000000          0.000000          2.412965          0.000000          0.000000          0.000000          0.000000          0.000000          2.491431          0.000000          0.000000          0.000000          0.000000                    4.257733          0.000000          2.217208          0.000000          0.000000          0.000000          0.000000          0.000000          0.540076          0.000000          0.000000          0.000000          0.000000          0.000000          7.692053          0.000000          0.000000          0.000000          0.000000           0.000000           3.918976           0.000000           0.000000           0.000000           0.000000           0.000000           0.139009           0.000000           0.000000           0.000000           0.000000           0.000000          -0.001307           0.000000           0.000000           0.000000           0.000000           0.000000           9.584546           0.000000           0.000000           0.000000           0.000000                  -0.369670                 0.000114               1.625685        0.000000       -0.280907        0.000000        0.000000        0.000000        0.000000          0.011726                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      0.8    1.2     260   310          0.8     0.992734        0.651    42.098742         0.000000        -0.030985         0.000000         0.000000         0.000000         0.000000         0.000000         5.077286         0.000000          0.000000          0.000000          0.000000          0.000000          3.270570          0.000000          0.000000          0.000000          0.000000          0.000000          1.298095          0.000000          0.000000          0.000000          0.000000          0.000000          3.480750          0.000000          0.000000          0.000000          0.000000                    5.003616          0.000000          1.995775          0.000000          0.000000          0.000000          0.000000          0.000000          0.541936          0.000000          0.000000          0.000000          0.000000          0.000000          9.413292          0.000000          0.000000          0.000000          0.000000           0.000000           5.330616           0.000000           0.000000           0.000000           0.000000           0.000000           0.203541           0.000000           0.000000           0.000000           0.000000           0.000000          -0.007378           0.000000           0.000000           0.000000           0.000000           0.000000          11.873861           0.000000           0.000000           0.000000           0.000000                   0.584269                 0.003352               1.714899        0.000000       -2.943931        0.000000        0.000000        0.000000        0.000000          0.125674                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
		    
      1.2    2.1      20    30          1.8     0.886104       946158     1.232439         0.000000         0.000000        10.913360         0.000000         0.000000         0.000000         0.000000         0.000000         7.404586          0.000000          0.000000          0.000000          0.000000          0.000000         10.499194          0.000000          0.000000          0.000000          0.000000          0.000000         10.793477          0.000000          0.000000          0.000000          0.000000          0.000000          4.116237          0.000000          0.000000          0.000000                   14.513671          0.000000          0.000000          2.134086          0.000000          0.000000          0.000000          0.000000          0.000000          4.303270          0.000000          0.000000          0.000000          0.000000          0.000000          4.512872          0.000000          0.000000          0.000000           0.000000           0.000000          -0.009097           0.000000           0.000000           0.000000           0.000000           0.000000           0.016663           0.000000           0.000000           0.000000           0.000000           0.000000           2.758686           0.000000           0.000000           0.000000           0.000000           0.000000          -0.018939           0.000000           0.000000           0.000000                  -0.139465                 0.588933               5.093965        0.000000        0.000000      -11.703796        0.000000        0.000000        0.000000         -0.611601                   -0.500013            2.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1      30    45          1.8     0.916709       127043     2.130668         0.000000         0.000000         4.053190         0.000000         0.000000         0.000000         0.000000         0.000000        11.575245          0.000000          0.000000          0.000000          0.000000          0.000000          6.746625          0.000000          0.000000          0.000000          0.000000          0.000000          0.819531          0.000000          0.000000          0.000000          0.000000          0.000000          2.149701          0.000000          0.000000          0.000000                   15.198530          0.000000          0.000000          2.861685          0.000000          0.000000          0.000000          0.000000          0.000000          3.363471          0.000000          0.000000          0.000000          0.000000          0.000000          4.995567          0.000000          0.000000          0.000000           0.000000           0.000000          -0.012656           0.000000           0.000000           0.000000           0.000000           0.000000           0.016974           0.000000           0.000000           0.000000           0.000000           0.000000           3.577748           0.000000           0.000000           0.000000           0.000000           0.000000          -0.153987           0.000000           0.000000           0.000000                   0.075501                 0.129026               5.858340        0.000000        0.000000       -5.490081        0.000000        0.000000        0.000000         -0.373914                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1      45    60          1.8     0.941172      20073.9     1.945106         0.000000         0.000000         1.599201         0.000000         0.000000         0.000000         0.000000         0.000000         7.957084          0.000000          0.000000          0.000000          0.000000          0.000000          6.097254          0.000000          0.000000          0.000000          0.000000          0.000000         -0.308118          0.000000          0.000000          0.000000          0.000000          0.000000          1.815128          0.000000          0.000000          0.000000                    9.813600          0.000000          0.000000          3.192068          0.000000          0.000000          0.000000          0.000000          0.000000          1.977255          0.000000          0.000000          0.000000          0.000000          0.000000          4.599593          0.000000          0.000000          0.000000           0.000000           0.000000           0.161605           0.000000           0.000000           0.000000           0.000000           0.000000           0.016077           0.000000           0.000000           0.000000           0.000000           0.000000           2.670542           0.000000           0.000000           0.000000           0.000000           0.000000           0.260637           0.000000           0.000000           0.000000                   0.247460                 0.050591               5.009371        0.000000        0.000000       -1.737466        0.000000        0.000000        0.000000         -0.128551                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1      60    80          1.8     0.959072      4185.21     0.892243         0.000000         0.000000        -0.760024         0.000000         0.000000         0.000000         0.000000         0.000000         6.539730          0.000000          0.000000          0.000000          0.000000          0.000000          5.001547          0.000000          0.000000          0.000000          0.000000          0.000000          0.525216          0.000000          0.000000          0.000000          0.000000          0.000000          2.449332          0.000000          0.000000          0.000000                    6.090099          0.000000          0.000000          2.943941          0.000000          0.000000          0.000000          0.000000          0.000000          1.298276          0.000000          0.000000          0.000000          0.000000          0.000000          4.699411          0.000000          0.000000          0.000000           0.000000           0.000000           0.482455           0.000000           0.000000           0.000000           0.000000           0.000000           0.020711           0.000000           0.000000           0.000000           0.000000           0.000000           0.709899           0.000000           0.000000           0.000000           0.000000           0.000000           1.896272           0.000000           0.000000           0.000000                   0.252096                 0.016556               4.205677        0.000000        0.000000       -1.299731        0.000000        0.000000        0.000000         -0.060397                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1      80   110          1.8     0.974084      717.449     1.319429         0.000000         0.000000        -0.416135         0.000000         0.000000         0.000000         0.000000         0.000000         6.977063          0.000000          0.000000          0.000000          0.000000          0.000000          4.657234          0.000000          0.000000          0.000000          0.000000          0.000000          1.223626          0.000000          0.000000          0.000000          0.000000          0.000000          1.001799          0.000000          0.000000          0.000000                    4.977500          0.000000          0.000000          3.380742          0.000000          0.000000          0.000000          0.000000          0.000000          1.344428          0.000000          0.000000          0.000000          0.000000          0.000000          5.710573          0.000000          0.000000          0.000000           0.000000           0.000000           1.408753           0.000000           0.000000           0.000000           0.000000           0.000000           0.052312           0.000000           0.000000           0.000000           0.000000           0.000000          -0.359000           0.000000           0.000000           0.000000           0.000000           0.000000           4.820027           0.000000           0.000000           0.000000                   0.283901                 0.001537               3.976806        0.000000        0.000000       -1.771556        0.000000        0.000000        0.000000         -0.252387                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1     110   160          1.8     0.983715       82.039     2.846001         0.000000         0.000000        -0.047420         0.000000         0.000000         0.000000         0.000000         0.000000         7.046973          0.000000          0.000000          0.000000          0.000000          0.000000          4.658422          0.000000          0.000000          0.000000          0.000000          0.000000          1.137221          0.000000          0.000000          0.000000          0.000000          0.000000          1.156398          0.000000          0.000000          0.000000                    4.684653          0.000000          0.000000          2.994650          0.000000          0.000000          0.000000          0.000000          0.000000          0.999316          0.000000          0.000000          0.000000          0.000000          0.000000          6.756681          0.000000          0.000000          0.000000           0.000000           0.000000           2.176915           0.000000           0.000000           0.000000           0.000000           0.000000           0.120228           0.000000           0.000000           0.000000           0.000000           0.000000          -0.133822           0.000000           0.000000           0.000000           0.000000           0.000000           6.851819           0.000000           0.000000           0.000000                   0.376858                 0.002199               3.053411        0.000000        0.000000       -2.314099        0.000000        0.000000        0.000000         -0.064956                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1     160   210          1.8     0.987400        9.146     8.384798         0.000000         0.000000        -0.002825         0.000000         0.000000         0.000000         0.000000         0.000000         6.371947          0.000000          0.000000          0.000000          0.000000          0.000000          5.150128          0.000000          0.000000          0.000000          0.000000          0.000000          1.013111          0.000000          0.000000          0.000000          0.000000          0.000000          2.386744          0.000000          0.000000          0.000000                    6.191269          0.000000          0.000000          2.966286          0.000000          0.000000          0.000000          0.000000          0.000000          0.653223          0.000000          0.000000          0.000000          0.000000          0.000000          8.479678          0.000000          0.000000          0.000000           0.000000           0.000000           3.623451           0.000000           0.000000           0.000000           0.000000           0.000000           0.091485           0.000000           0.000000           0.000000           0.000000           0.000000          -0.011917           0.000000           0.000000           0.000000           0.000000           0.000000           9.877281           0.000000           0.000000           0.000000                   1.133723                 0.001080               3.912179        0.000000        0.000000       -2.319222        0.000000        0.000000        0.000000         -0.228544                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1     210   260          1.8     0.988287        0.906    24.316707         0.000000         0.000000        -0.000450         0.000000         0.000000         0.000000         0.000000         0.000000         6.249778          0.000000          0.000000          0.000000          0.000000          0.000000          4.885324          0.000000          0.000000          0.000000          0.000000          0.000000          2.135092          0.000000          0.000000          0.000000          0.000000          0.000000          3.260959          0.000000          0.000000          0.000000                    7.075409          0.000000          0.000000          2.780531          0.000000          0.000000          0.000000          0.000000          0.000000          0.802983          0.000000          0.000000          0.000000          0.000000          0.000000          9.704730          0.000000          0.000000          0.000000           0.000000           0.000000           5.175152           0.000000           0.000000           0.000000           0.000000           0.000000           0.182861           0.000000           0.000000           0.000000           0.000000           0.000000          -0.000757           0.000000           0.000000           0.000000           0.000000           0.000000          12.133766           0.000000           0.000000           0.000000                   1.209435                 0.000874               4.746914        0.000000        0.000000       -3.433647        0.000000        0.000000        0.000000         -0.149279                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1     260   310          1.8     0.988561        0.089    76.830759         0.000000         0.000000        -0.008535         0.000000         0.000000         0.000000         0.000000         0.000000         6.306454          0.000000          0.000000          0.000000          0.000000          0.000000          4.570475          0.000000          0.000000          0.000000          0.000000          0.000000          2.798641          0.000000          0.000000          0.000000          0.000000          0.000000          4.755476          0.000000          0.000000          0.000000                    8.427186          0.000000          0.000000          2.883597          0.000000          0.000000          0.000000          0.000000          0.000000          0.880154          0.000000          0.000000          0.000000          0.000000          0.000000         12.799427          0.000000          0.000000          0.000000           0.000000           0.000000           6.791958           0.000000           0.000000           0.000000           0.000000           0.000000           0.328463           0.000000           0.000000           0.000000           0.000000           0.000000          -0.002262           0.000000           0.000000           0.000000           0.000000           0.000000          15.510327           0.000000           0.000000           0.000000                   0.658569                 0.000448               5.521520        0.000000        0.000000       -0.806156        0.000000        0.000000        0.000000         -0.126455                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
      1.2    2.1     310   400          1.8     0.988633        0.024   121.534358         0.000000         0.000000        -0.061329         0.000000         0.000000         0.000000         0.000000         0.000000         7.186032          0.000000          0.000000          0.000000          0.000000          0.000000          5.599114          0.000000          0.000000          0.000000          0.000000          0.000000          2.808001          0.000000          0.000000          0.000000          0.000000          0.000000          6.231485          0.000000          0.000000          0.000000                   10.451333          0.000000          0.000000          3.327252          0.000000          0.000000          0.000000          0.000000          0.000000          0.880221          0.000000          0.000000          0.000000          0.000000          0.000000         13.898873          0.000000          0.000000          0.000000           0.000000           0.000000           9.095200           0.000000           0.000000           0.000000           0.000000           0.000000           0.387519           0.000000           0.000000           0.000000           0.000000           0.000000          -0.014106           0.000000           0.000000           0.000000           0.000000           0.000000          18.442140           0.000000           0.000000           0.000000                   0.238856                 0.001206               7.168138        0.000000        0.000000       -3.363114        0.000000        0.000000        0.000000          0.015710                   -0.500013            1.000000            0.000000            0.000000            0.000000                   1.000000                2.7  
		    
      2.1    2.8      20    30          1.4     0.879189       625078     1.871982         0.000000         0.000000         0.000000        11.810533         0.000000         0.000000         0.000000         0.000000         0.000000          7.364489          0.000000          0.000000          0.000000          0.000000          0.000000         11.122678          0.000000          0.000000          0.000000          0.000000          0.000000          7.174480          0.000000          0.000000          0.000000          0.000000          0.000000          4.415544          0.000000          0.000000                   26.760082          0.000000          0.000000          0.000000          2.106656          0.000000          0.000000          0.000000          0.000000          0.000000          4.508974          0.000000          0.000000          0.000000          0.000000          0.000000          4.651440          0.000000          0.000000           0.000000           0.000000           0.000000          -0.005415           0.000000           0.000000           0.000000           0.000000           0.000000           0.019255           0.000000           0.000000           0.000000           0.000000           0.000000           2.782226           0.000000           0.000000           0.000000           0.000000           0.000000          -0.010043           0.000000           0.000000                  -0.002099                 0.017365               3.999944        0.000000        0.000000        0.000000      -18.323049        0.000000        0.000000         -0.400443                   -0.500013            0.000000            2.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8      30    45          1.4     0.915192      77904.1     1.485761         0.000000         0.000000         0.000000         3.819861         0.000000         0.000000         0.000000         0.000000         0.000000         11.395777          0.000000          0.000000          0.000000          0.000000          0.000000          6.575108          0.000000          0.000000          0.000000          0.000000          0.000000          4.274910          0.000000          0.000000          0.000000          0.000000          0.000000          2.001913          0.000000          0.000000                   25.872125          0.000000          0.000000          0.000000          2.759595          0.000000          0.000000          0.000000          0.000000          0.000000          3.245799          0.000000          0.000000          0.000000          0.000000          0.000000          4.685730          0.000000          0.000000           0.000000           0.000000           0.000000          -0.025403           0.000000           0.000000           0.000000           0.000000           0.000000           0.006656           0.000000           0.000000           0.000000           0.000000           0.000000           3.433693           0.000000           0.000000           0.000000           0.000000           0.000000          -0.152125           0.000000           0.000000                   0.253715                 0.112781               4.192404        0.000000        0.000000        0.000000       -5.127909        0.000000        0.000000         -0.815973                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8      45    60          1.4     0.938045      10310.9     2.624578         0.000000         0.000000         0.000000         2.068125         0.000000         0.000000         0.000000         0.000000         0.000000          8.638275          0.000000          0.000000          0.000000          0.000000          0.000000          6.834089          0.000000          0.000000          0.000000          0.000000          0.000000          2.417204          0.000000          0.000000          0.000000          0.000000          0.000000          1.978240          0.000000          0.000000                   15.977047          0.000000          0.000000          0.000000          3.328470          0.000000          0.000000          0.000000          0.000000          0.000000          2.147215          0.000000          0.000000          0.000000          0.000000          0.000000          5.137390          0.000000          0.000000           0.000000           0.000000           0.000000           0.135764           0.000000           0.000000           0.000000           0.000000           0.000000           0.018336           0.000000           0.000000           0.000000           0.000000           0.000000           2.851215           0.000000           0.000000           0.000000           0.000000           0.000000           0.393993           0.000000           0.000000                   0.423352                 0.039045               3.713916        0.000000        0.000000        0.000000       -0.279766        0.000000        0.000000         -0.077978                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8      60    80          1.4     0.951006      1803.51     1.313316         0.000000         0.000000         0.000000        -0.701914         0.000000         0.000000         0.000000         0.000000         0.000000          7.929513          0.000000          0.000000          0.000000          0.000000          0.000000          6.116735          0.000000          0.000000          0.000000          0.000000          0.000000          1.507470          0.000000          0.000000          0.000000          0.000000          0.000000          3.087925          0.000000          0.000000                   10.320760          0.000000          0.000000          0.000000          3.708146          0.000000          0.000000          0.000000          0.000000          0.000000          1.881868          0.000000          0.000000          0.000000          0.000000          0.000000          5.885750          0.000000          0.000000           0.000000           0.000000           0.000000           0.740014           0.000000           0.000000           0.000000           0.000000           0.000000           0.019101           0.000000           0.000000           0.000000           0.000000           0.000000           0.869381           0.000000           0.000000           0.000000           0.000000           0.000000           2.638316           0.000000           0.000000                   0.434859                 0.034588               3.380170        0.000000        0.000000        0.000000       -2.565303        0.000000        0.000000          0.200874                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8      80   110          1.4     0.959238      216.931     2.659328         0.000000         0.000000         0.000000        -0.334857         0.000000         0.000000         0.000000         0.000000         0.000000          9.734245          0.000000          0.000000          0.000000          0.000000          0.000000          6.740315          0.000000          0.000000          0.000000          0.000000          0.000000          1.200843          0.000000          0.000000          0.000000          0.000000          0.000000          1.413582          0.000000          0.000000                    9.616164          0.000000          0.000000          0.000000          4.796703          0.000000          0.000000          0.000000          0.000000          0.000000          1.764725          0.000000          0.000000          0.000000          0.000000          0.000000          7.995173          0.000000          0.000000           0.000000           0.000000           0.000000           1.960106           0.000000           0.000000           0.000000           0.000000           0.000000           0.091668           0.000000           0.000000           0.000000           0.000000           0.000000          -0.377655           0.000000           0.000000           0.000000           0.000000           0.000000           6.896506           0.000000           0.000000                   0.491730                 0.003368               2.805944        0.000000        0.000000        0.000000       -2.651083        0.000000        0.000000         -0.812962                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8     110   160          1.4     0.962441       11.228     8.561796         0.000000         0.000000         0.000000        -0.027682         0.000000         0.000000         0.000000         0.000000         0.000000         10.620560          0.000000          0.000000          0.000000          0.000000          0.000000          6.987092          0.000000          0.000000          0.000000          0.000000          0.000000          1.794876          0.000000          0.000000          0.000000          0.000000          0.000000          1.778207          0.000000          0.000000                   10.563355          0.000000          0.000000          0.000000          4.364691          0.000000          0.000000          0.000000          0.000000          0.000000          1.365521          0.000000          0.000000          0.000000          0.000000          0.000000         10.291436          0.000000          0.000000           0.000000           0.000000           0.000000           2.999189           0.000000           0.000000           0.000000           0.000000           0.000000           0.052714           0.000000           0.000000           0.000000           0.000000           0.000000          -0.141199           0.000000           0.000000           0.000000           0.000000           0.000000          10.443685           0.000000           0.000000                   0.763244                 0.000119               1.594767        0.000000        0.000000        0.000000       -1.444078        0.000000        0.000000          0.033618                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
      2.1    2.8     160   210          1.4     0.963113        0.527    38.738372         0.000000         0.000000         0.000000        -0.002281         0.000000         0.000000         0.000000         0.000000         0.000000         11.029763          0.000000          0.000000          0.000000          0.000000          0.000000          8.959162          0.000000          0.000000          0.000000          0.000000          0.000000          2.191357          0.000000          0.000000          0.000000          0.000000          0.000000          3.780342          0.000000          0.000000                   16.196513          0.000000          0.000000          0.000000          4.790839          0.000000          0.000000          0.000000          0.000000          0.000000          1.075896          0.000000          0.000000          0.000000          0.000000          0.000000         15.289189          0.000000          0.000000           0.000000           0.000000           0.000000           7.388095           0.000000           0.000000           0.000000           0.000000           0.000000           0.194240           0.000000           0.000000           0.000000           0.000000           0.000000          -0.011924           0.000000           0.000000           0.000000           0.000000           0.000000          18.435450           0.000000           0.000000                   1.810716                 0.000119               2.432342        0.000000        0.000000        0.000000       -1.004182        0.000000        0.000000          0.949427                   -0.500013            0.000000            1.000000            0.000000            0.000000                   1.000000                2.7  
		    
      2.8    3.6      20    30          1.6     0.861131       313297     2.276573         0.000000         0.000000         0.000000         0.000000        12.281681         0.000000         0.000000         0.000000         0.000000          0.000000          8.402289          0.000000          0.000000          0.000000          0.000000          0.000000         11.820574          0.000000          0.000000          0.000000          0.000000          0.000000          9.555356          0.000000          0.000000          0.000000          0.000000          0.000000          4.669193          0.000000                   38.063840          0.000000          0.000000          0.000000          0.000000          2.550219          0.000000          0.000000          0.000000          0.000000          0.000000          4.894536          0.000000          0.000000          0.000000          0.000000          0.000000          5.186645          0.000000           0.000000           0.000000           0.000000           0.000000          -0.003038           0.000000           0.000000           0.000000           0.000000           0.000000           0.026186           0.000000           0.000000           0.000000           0.000000           0.000000           3.197814           0.000000           0.000000           0.000000           0.000000           0.000000          -0.011475           0.000000                  -0.088850                 0.447024               4.883247        0.000000        0.000000        0.000000        0.000000      -18.585969        0.000000          0.075163                   -0.500013            0.000000            0.000000            2.000000            0.000000                   2.000000                2.7  
      2.8    3.6      30    45          1.6     0.891678        28211     2.304601         0.000000         0.000000         0.000000         0.000000         4.097784         0.000000         0.000000         0.000000         0.000000          0.000000         14.079394          0.000000          0.000000          0.000000          0.000000          0.000000          7.931647          0.000000          0.000000          0.000000          0.000000          0.000000          5.958293          0.000000          0.000000          0.000000          0.000000          0.000000          2.400300          0.000000                   42.426433          0.000000          0.000000          0.000000          0.000000          3.402305          0.000000          0.000000          0.000000          0.000000          0.000000          3.769426          0.000000          0.000000          0.000000          0.000000          0.000000          5.995012          0.000000           0.000000           0.000000           0.000000           0.000000           0.033317           0.000000           0.000000           0.000000           0.000000           0.000000           0.015320           0.000000           0.000000           0.000000           0.000000           0.000000           4.119250           0.000000           0.000000           0.000000           0.000000           0.000000          -0.068743           0.000000                  -0.490797                 0.460428               5.677078        0.000000        0.000000        0.000000        0.000000       -5.838582        0.000000          0.286308                   -0.500013            0.000000            0.000000            1.000000            0.000000                   2.000000                2.7  
      2.8    3.6      45    60          1.6     0.905703      2254.08     2.345735         0.000000         0.000000         0.000000         0.000000         1.863119         0.000000         0.000000         0.000000         0.000000          0.000000         12.447334          0.000000          0.000000          0.000000          0.000000          0.000000          9.923355          0.000000          0.000000          0.000000          0.000000          0.000000          5.755827          0.000000          0.000000          0.000000          0.000000          0.000000          2.794198          0.000000                   33.780524          0.000000          0.000000          0.000000          0.000000          4.892114          0.000000          0.000000          0.000000          0.000000          0.000000          2.756054          0.000000          0.000000          0.000000          0.000000          0.000000          7.713955          0.000000           0.000000           0.000000           0.000000           0.000000           0.167003           0.000000           0.000000           0.000000           0.000000           0.000000           0.014877           0.000000           0.000000           0.000000           0.000000           0.000000           3.620646           0.000000           0.000000           0.000000           0.000000           0.000000           0.910190           0.000000                   2.223263                 0.041007               6.341731        0.000000        0.000000        0.000000        0.000000       -3.996886        0.000000         -0.731114                   -0.500013            0.000000            0.000000            1.000000            0.000000                   1.000000                2.7  
      2.8    3.6      60    80          1.6     0.911347      177.438     3.870546         0.000000         0.000000         0.000000         0.000000        -1.514139         0.000000         0.000000         0.000000         0.000000          0.000000         12.450753          0.000000          0.000000          0.000000          0.000000          0.000000          9.416727          0.000000          0.000000          0.000000          0.000000          0.000000          7.343800          0.000000          0.000000          0.000000          0.000000          0.000000          4.146738          0.000000                   24.750956          0.000000          0.000000          0.000000          0.000000          6.127038          0.000000          0.000000          0.000000          0.000000          0.000000          2.469296          0.000000          0.000000          0.000000          0.000000          0.000000          9.619778          0.000000           0.000000           0.000000           0.000000           0.000000           1.433194           0.000000           0.000000           0.000000           0.000000           0.000000           0.071344           0.000000           0.000000           0.000000           0.000000           0.000000           0.621738           0.000000           0.000000           0.000000           0.000000           0.000000           5.062302           0.000000                   4.400231                 0.020190               6.193171        0.000000        0.000000        0.000000        0.000000       -8.292808        0.000000         -0.947394                   -0.500013            0.000000            0.000000            1.000000            0.000000                   1.000000                2.7  
      2.8    3.6      80   110          1.6     0.913849        4.533    14.524881         0.000000         0.000000         0.000000         0.000000        -0.838029         0.000000         0.000000         0.000000         0.000000          0.000000         13.493843          0.000000          0.000000          0.000000          0.000000          0.000000          8.910332          0.000000          0.000000          0.000000          0.000000          0.000000          9.464470          0.000000          0.000000          0.000000          0.000000          0.000000          2.172733          0.000000                   20.418887          0.000000          0.000000          0.000000          0.000000          7.624080          0.000000          0.000000          0.000000          0.000000          0.000000          2.667695          0.000000          0.000000          0.000000          0.000000          0.000000         11.478576          0.000000           0.000000           0.000000           0.000000           0.000000           3.550530           0.000000           0.000000           0.000000           0.000000           0.000000           0.037505           0.000000           0.000000           0.000000           0.000000           0.000000          -0.991953           0.000000           0.000000           0.000000           0.000000           0.000000          11.174192           0.000000                  -2.529000                 0.002921               5.557262        0.000000        0.000000        0.000000        0.000000       -2.577645        0.000000          1.821271                   -0.500013            0.000000            0.000000            1.000000            0.000000                   1.000000                2.7  
		    
      3.6    4.4      20    30          1.6     0.778405      46508.5     5.794729         0.000000         0.000000         0.000000         0.000000         0.000000        18.391825         0.000000         0.000000         0.000000          0.000000          0.000000         13.115177          0.000000          0.000000          0.000000          0.000000          0.000000         17.862394          0.000000          0.000000          0.000000          0.000000          0.000000          5.187318          0.000000          0.000000          0.000000          0.000000          0.000000          7.024871                   88.581262          0.000000          0.000000          0.000000          0.000000          0.000000          3.765812          0.000000          0.000000          0.000000          0.000000          0.000000          7.294510          0.000000          0.000000          0.000000          0.000000          0.000000          8.049439           0.000000           0.000000           0.000000           0.000000           0.000000           0.000322           0.000000           0.000000           0.000000           0.000000           0.000000           0.020890           0.000000           0.000000           0.000000           0.000000           0.000000           4.877131           0.000000           0.000000           0.000000           0.000000           0.000000          -0.001762                  -0.322972                 1.472149              19.249330        0.000000        0.000000        0.000000        0.000000        0.000000      -30.650852          0.042130                   -0.500013            0.000000            0.000000            0.000000            2.000000                   2.000000                2.7  
