   "ymin"  "ymax"   "pt1" "pt2"  "YBinSize"    "NPCorr"      "Sigma"       "stat"  "JES1_RelSys_1"  "JES1_RelSys_2"  "JES1_RelSys_3"  "JES1_RelSys_4"  "JES1_RelSys_5"  "JES1_RelSys_6"  "JES2_RelSys_10"  "JES2_RelSys_11"  "JES2_RelSys_12"  "JES2_RelSys_7"  "JES2_RelSys_8"  "JES2_RelSys_9"  "JES3_RelSys_13"  "JES3_RelSys_14"  "JES3_RelSys_15"  "JES3_RelSys_16"  "JES3_RelSys_17"  "JES3_RelSys_18"  "JES4_RelSys_19"  "JES4_RelSys_20"  "JES4_RelSys_21"  "JES4_RelSys_22"  "JES4_RelSys_23"  "JES4_RelSys_24"  "JES5_RelSys_25"  "JES5_RelSys_26"  "JES5_RelSys_27"  "JES5_RelSys_28"  "JES5_RelSys_29"  "JES5_RelSys_30"  "JES6_ForwardGenRelSys_88"  "JES7_RelSys_32"  "JES7_RelSys_33"  "JES7_RelSys_34"  "JES7_RelSys_35"  "JES7_RelSys_36"  "JES7_RelSys_37"  "JES8_RelSys_38"  "JES8_RelSys_39"  "JES8_RelSys_40"  "JES8_RelSys_41"  "JES8_RelSys_42"  "JES8_RelSys_43"  "JES9_RelSys_44"  "JES9_RelSys_45"  "JES9_RelSys_46"  "JES9_RelSys_47"  "JES9_RelSys_48"  "JES9_RelSys_49"  "JES10_RelSys_50"  "JES10_RelSys_51"  "JES10_RelSys_52"  "JES10_RelSys_53"  "JES10_RelSys_54"  "JES10_RelSys_55"  "JES11_RelSys_56"  "JES11_RelSys_57"  "JES11_RelSys_58"  "JES11_RelSys_59"  "JES11_RelSys_60"  "JES11_RelSys_61"  "JES12_RelSys_62"  "JES12_RelSys_63"  "JES12_RelSys_64"  "JES12_RelSys_65"  "JES12_RelSys_66"  "JES12_RelSys_67"  "JES13_RelSys_68"  "JES13_RelSys_69"  "JES13_RelSys_70"  "JES13_RelSys_71"  "JES13_RelSys_72"  "JES13_RelSys_73"  "JES15_ForwardJES_89"  "JERRelSys_76"  "JERRelSys_77"  "JERRelSys_78"  "JERRelSys_79"  "JERRelSys_80"  "JERRelSys_81"  "CleaningEffRelSys_uncorr"  "MatchingRelSys2p76_75"  "RecoEffRelSys_83"  "RecoEffRelSys_84"  "RecoEffRelSys_85"  "RecoEffRelSys_86"  "TriggerEffRelSys_uncorr"  "UnfClosureRelSys2p76_74"  "YResoRelSys_82"  "atlas_lumi_2p76"  
      1.2    2.1     310   400         1.8    1.029305        0.022   124.972927         0.000000         0.000000        -0.061501         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000         0.000000         0.000000         7.629096          0.000000          0.000000          6.245212          0.000000          0.000000          0.000000          0.000000          0.000000          1.375985          0.000000          0.000000          0.000000          0.000000          0.000000          5.420770          0.000000          0.000000          0.000000                    9.019751          0.000000          0.000000          2.601711          0.000000          0.000000          0.000000          0.000000          0.000000          0.567281          0.000000          0.000000          0.000000          0.000000          0.000000         14.868206          0.000000          0.000000          0.000000           0.000000           0.000000           8.813800           0.000000           0.000000           0.000000           0.000000           0.000000           0.215202           0.000000           0.000000           0.000000           0.000000           0.000000          -0.013792           0.000000           0.000000           0.000000           0.000000           0.000000          19.710197           0.000000           0.000000           0.000000               7.236611        0.000000        0.000000       -5.655378        0.000000        0.000000        0.000000                   -0.500013                 0.015947            1.000000            0.000000            0.000000            0.000000                   1.000000                   0.857084          -1.041491                2.7  

      2.1    2.8      20    30         1.4    1.188743  1.15401e+06     1.463867         0.000000         0.000000         0.000000        14.138698         0.000000         0.000000         10.862493          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000         16.970737          0.000000          0.000000          0.000000          0.000000          0.000000          6.209854          0.000000          0.000000          0.000000          0.000000          0.000000          5.461017          0.000000          0.000000                   23.264097          0.000000          0.000000          0.000000          2.387280          0.000000          0.000000          0.000000          0.000000          0.000000          5.016941          0.000000          0.000000          0.000000          0.000000          0.000000          5.235581          0.000000          0.000000           0.000000           0.000000           0.000000          -0.006457           0.000000           0.000000           0.000000           0.000000           0.000000           0.026190           0.000000           0.000000           0.000000           0.000000           0.000000           3.102389           0.000000           0.000000           0.000000           0.000000           0.000000          -0.007051           0.000000           0.000000               4.476852        0.000000        0.000000        0.000000      -20.484226        0.000000        0.000000                   -0.500013                 0.338903            0.000000            2.000000            0.000000            0.000000                   1.000000                   0.023787          -0.695312                2.7  
      2.1    2.8      30    45         1.4    1.093065       122505     1.285489         0.000000         0.000000         0.000000         7.921528         0.000000         0.000000         10.483089          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          9.836392          0.000000          0.000000          0.000000          0.000000          0.000000          5.910071          0.000000          0.000000          0.000000          0.000000          0.000000          2.921621          0.000000          0.000000                   21.318083          0.000000          0.000000          0.000000          3.084301          0.000000          0.000000          0.000000          0.000000          0.000000          3.594597          0.000000          0.000000          0.000000          0.000000          0.000000          5.381049          0.000000          0.000000           0.000000           0.000000           0.000000           0.004278           0.000000           0.000000           0.000000           0.000000           0.000000           0.015663           0.000000           0.000000           0.000000           0.000000           0.000000           3.818261           0.000000           0.000000           0.000000           0.000000           0.000000          -0.135332           0.000000           0.000000               4.688070        0.000000        0.000000        0.000000       -5.724566        0.000000        0.000000                   -0.500013                 0.242884            0.000000            1.000000            0.000000            0.000000                   1.000000                   0.320702          -1.060002                2.7  
      2.1    2.8      45    60         1.4    1.054050      14385.1     2.328659         0.000000         0.000000         0.000000         1.584903         0.000000         0.000000          9.538416          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          7.797934          0.000000          0.000000          0.000000          0.000000          0.000000          3.651384          0.000000          0.000000          0.000000          0.000000          0.000000          1.901086          0.000000          0.000000                   12.626006          0.000000          0.000000          0.000000          3.278413          0.000000          0.000000          0.000000          0.000000          0.000000          2.075000          0.000000          0.000000          0.000000          0.000000          0.000000          5.098510          0.000000          0.000000           0.000000           0.000000           0.000000           0.156825           0.000000           0.000000           0.000000           0.000000           0.000000           0.027214           0.000000           0.000000           0.000000           0.000000           0.000000           2.721646           0.000000           0.000000           0.000000           0.000000           0.000000           0.429220           0.000000           0.000000               3.814555        0.000000        0.000000        0.000000       -1.774553        0.000000        0.000000                   -0.500013                 0.037549            0.000000            1.000000            0.000000            0.000000                   1.000000                   0.511859          -0.559754                2.7  
      2.1    2.8      60    80         1.4    1.040138      2421.76     1.282856         0.000000         0.000000         0.000000        -1.039098         0.000000         0.000000          7.847730          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          4.738774          0.000000          0.000000          0.000000          0.000000          0.000000          1.989818          0.000000          0.000000          0.000000          0.000000          0.000000          4.499768          0.000000          0.000000                    8.602302          0.000000          0.000000          0.000000          4.044589          0.000000          0.000000          0.000000          0.000000          0.000000          1.814462          0.000000          0.000000          0.000000          0.000000          0.000000          6.061891          0.000000          0.000000           0.000000           0.000000           0.000000           0.817762           0.000000           0.000000           0.000000           0.000000           0.000000           0.064730           0.000000           0.000000           0.000000           0.000000           0.000000           0.876478           0.000000           0.000000           0.000000           0.000000           0.000000           2.765048           0.000000           0.000000               3.724082        0.000000        0.000000        0.000000       -2.333980        0.000000        0.000000                   -0.500013                 0.031115            0.000000            1.000000            0.000000            0.000000                   1.000000                   0.492497          -0.119405                2.7  
      2.1    2.8      80   110         1.4    1.034683      280.318     2.384404         0.000000         0.000000         0.000000        -0.314731         0.000000         0.000000          8.854964          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          4.474756          0.000000          0.000000          0.000000          0.000000          0.000000          0.663192          0.000000          0.000000          0.000000          0.000000          0.000000          2.912923          0.000000          0.000000                    7.634396          0.000000          0.000000          0.000000          4.075437          0.000000          0.000000          0.000000          0.000000          0.000000          1.411319          0.000000          0.000000          0.000000          0.000000          0.000000          7.509132          0.000000          0.000000           0.000000           0.000000           0.000000           1.592762           0.000000           0.000000           0.000000           0.000000           0.000000           0.048292           0.000000           0.000000           0.000000           0.000000           0.000000          -0.373080           0.000000           0.000000           0.000000           0.000000           0.000000           6.491655           0.000000           0.000000               2.474555        0.000000        0.000000        0.000000       -4.154237        0.000000        0.000000                   -0.500013                 0.005837            0.000000            1.000000            0.000000            0.000000                   1.000000                   0.589282          -0.227789                2.7  
      2.1    2.8     110   160         1.4    1.033860       15.153     7.407578         0.000000         0.000000         0.000000        -0.024565         0.000000         0.000000          9.909743          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          5.636445          0.000000          0.000000          0.000000          0.000000          0.000000          1.058083          0.000000          0.000000          0.000000          0.000000          0.000000          1.390043          0.000000          0.000000                    8.829283          0.000000          0.000000          0.000000          5.108248          0.000000          0.000000          0.000000          0.000000          0.000000          1.752882          0.000000          0.000000          0.000000          0.000000          0.000000         10.248975          0.000000          0.000000           0.000000           0.000000           0.000000           3.694694           0.000000           0.000000           0.000000           0.000000           0.000000           0.167980           0.000000           0.000000           0.000000           0.000000           0.000000          -0.126037           0.000000           0.000000           0.000000           0.000000           0.000000          10.497402           0.000000           0.000000               2.231531        0.000000        0.000000        0.000000       -3.862422        0.000000        0.000000                   -0.500013                 0.000806            0.000000            1.000000            0.000000            0.000000                   1.000000                   0.886876          -0.695523                2.7  
      2.1    2.8     160   210         1.4    1.033798        0.644    35.067785         0.000000         0.000000         0.000000        -0.002192         0.000000         0.000000          6.535334          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          5.221173          0.000000          0.000000          0.000000          0.000000          0.000000          1.496670          0.000000          0.000000          0.000000          0.000000          0.000000          3.432417          0.000000          0.000000                   10.477496          0.000000          0.000000          0.000000          4.456500          0.000000          0.000000          0.000000          0.000000          0.000000          1.113988          0.000000          0.000000          0.000000          0.000000          0.000000         12.817972          0.000000          0.000000           0.000000           0.000000           0.000000           5.727124           0.000000           0.000000           0.000000           0.000000           0.000000           0.200621           0.000000           0.000000           0.000000           0.000000           0.000000          -0.009264           0.000000           0.000000           0.000000           0.000000           0.000000          14.655516           0.000000           0.000000               2.449424        0.000000        0.000000        0.000000       -4.141786        0.000000        0.000000                   -0.500013                 0.006528            0.000000            1.000000            0.000000            0.000000                   1.000000                   2.050860          -1.141160                2.7  
      2.10    2.8     210   260         1.4    1.033798        0.6303  114.000000         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000         12.500000          0.000000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000         10.500000          0.000000          0.000000          0.000000          0.000000          0.000000          2.800000          0.000000          0.000000          0.000000          0.000000          0.000000          9.050000          0.000000          0.000000                   21.500000          0.000000          0.000000          0.000000          5.100000          0.000000          0.000000          0.000000          0.000000          0.000000          1.050000          0.000000          0.000000          0.000000          0.000000          0.000000         24.500000          0.000000          0.000000           0.000000           0.000000           0.000000          13.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.500000           0.000000           0.000000           0.000000           0.000000           0.000000          -0.000000           0.000000           0.000000           0.000000           0.000000           0.000000          30.000000           0.000000           0.000000               3.000000        0.000000        0.000000        0.000000      -11.000000        0.000000        0.000000                   -0.500013                 0.000000            0.000000            1.000000            0.000000            0.000000                   1.000000                   1.900000           0.100000                2.7   # taken from pub-table     


      2.8    3.6      20    30         1.6    1.116485       558332     1.840608         0.000000         0.000000         0.000000         0.000000        14.754058         0.000000          0.000000         11.602910          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000         17.998361          0.000000          0.000000          0.000000          0.000000          0.000000          6.809526          0.000000          0.000000          0.000000          0.000000          0.000000          5.714225          0.000000                   34.067371          0.000000          0.000000          0.000000          0.000000          2.678638          0.000000          0.000000          0.000000          0.000000          0.000000          5.320024          0.000000          0.000000          0.000000          0.000000          0.000000          5.563312          0.000000           0.000000           0.000000           0.000000           0.000000          -0.005534           0.000000           0.000000           0.000000           0.000000           0.000000           0.027313           0.000000           0.000000           0.000000           0.000000           0.000000           3.420364           0.000000           0.000000           0.000000           0.000000           0.000000          -0.008508           0.000000               6.995644        0.000000        0.000000        0.000000        0.000000      -20.589844        0.000000                   -0.500013                 0.375635            0.000000            0.000000            2.000000            0.000000                   2.000000                   0.118510          -0.416409                2.7  
      2.8    3.6      30    45         1.6    1.049869      43999.4     1.974864         0.000000         0.000000         0.000000         0.000000         8.708636         0.000000          0.000000         12.410796          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000         11.318958          0.000000          0.000000          0.000000          0.000000          0.000000          6.238737          0.000000          0.000000          0.000000          0.000000          0.000000          3.439414          0.000000                   36.432017          0.000000          0.000000          0.000000          0.000000          3.779443          0.000000          0.000000          0.000000          0.000000          0.000000          4.107312          0.000000          0.000000          0.000000          0.000000          0.000000          6.100386          0.000000           0.000000           0.000000           0.000000           0.000000           0.018410           0.000000           0.000000           0.000000           0.000000           0.000000           0.006556           0.000000           0.000000           0.000000           0.000000           0.000000           4.447056           0.000000           0.000000           0.000000           0.000000           0.000000          -0.079779           0.000000               7.763577        0.000000        0.000000        0.000000        0.000000      -10.053435        0.000000                   -0.500013                 0.258531            0.000000            0.000000            1.000000            0.000000                   2.000000                   0.463026           0.022574                2.7  
      2.8    3.6      45    60         1.6    1.027213      3266.67     1.983704         0.000000         0.000000         0.000000         0.000000         1.351031         0.000000          0.000000         13.681686          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000         11.163354          0.000000          0.000000          0.000000          0.000000          0.000000          5.610585          0.000000          0.000000          0.000000          0.000000          0.000000          2.959448          0.000000                   30.547859          0.000000          0.000000          0.000000          0.000000          5.012879          0.000000          0.000000          0.000000          0.000000          0.000000          2.559708          0.000000          0.000000          0.000000          0.000000          0.000000          7.881956          0.000000           0.000000           0.000000           0.000000           0.000000           0.451292           0.000000           0.000000           0.000000           0.000000           0.000000           0.024863           0.000000           0.000000           0.000000           0.000000           0.000000           3.317953           0.000000           0.000000           0.000000           0.000000           0.000000           1.131449           0.000000               9.237616        0.000000        0.000000        0.000000        0.000000       -3.903208        0.000000                   -0.500013                 0.057058            0.000000            0.000000            1.000000            0.000000                   1.000000                   3.084708          -0.541256                2.7  
      2.8    3.6      60    80         1.6    1.020458      255.827     3.321680         0.000000         0.000000         0.000000         0.000000        -1.955604         0.000000          0.000000         11.694864          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000          6.375138          0.000000          0.000000          0.000000          0.000000          0.000000          4.237501          0.000000          0.000000          0.000000          0.000000          0.000000          6.150651          0.000000                   23.456313          0.000000          0.000000          0.000000          0.000000          5.574749          0.000000          0.000000          0.000000          0.000000          0.000000          2.122214          0.000000          0.000000          0.000000          0.000000          0.000000          9.170436          0.000000           0.000000           0.000000           0.000000           0.000000           0.939407           0.000000           0.000000           0.000000           0.000000           0.000000          -0.002249           0.000000           0.000000           0.000000           0.000000           0.000000           0.300037           0.000000           0.000000           0.000000           0.000000           0.000000           4.766996           0.000000               8.702647        0.000000        0.000000        0.000000        0.000000       -5.996516        0.000000                   -0.500013                 0.031558            0.000000            0.000000            1.000000            0.000000                   1.000000                   5.504439          -0.627740                2.7  
      2.8    3.6      80   110         1.6    1.018242         7.53    12.212561         0.000000         0.000000         0.000000         0.000000        -0.744843         0.000000          0.000000         13.030531          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000          5.685960          0.000000          0.000000          0.000000          0.000000          0.000000          5.970880          0.000000          0.000000          0.000000          0.000000          0.000000          2.548131          0.000000                   18.758646          0.000000          0.000000          0.000000          0.000000          4.982800          0.000000          0.000000          0.000000          0.000000          0.000000          1.239619          0.000000          0.000000          0.000000          0.000000          0.000000         11.818918          0.000000           0.000000           0.000000           0.000000           0.000000           1.998688           0.000000           0.000000           0.000000           0.000000           0.000000           0.060061           0.000000           0.000000           0.000000           0.000000           0.000000          -0.799445           0.000000           0.000000           0.000000           0.000000           0.000000          10.785226           0.000000               8.459788        0.000000        0.000000        0.000000        0.000000       -4.322586        0.000000                   -0.500013                 0.004093            0.000000            0.000000            1.000000            0.000000                   1.000000                  -2.299622           2.438743                2.7  
      2.80    3.6     110   160         1.6    1.018242         0.1268  71.000000         0.000000         0.000000         0.000000         0.000000        -0.100000         0.000000          0.000000         18.500000          0.000000         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000         12.000000          0.000000          0.000000          0.000000          0.000000          0.000000         13.000000          0.000000          0.000000          0.000000          0.000000          0.000000          7.000000          0.000000                   31.500000          0.000000          0.000000          0.000000          0.000000         11.500000          0.000000          0.000000          0.000000          0.000000          0.000000          6.800000          0.000000          0.000000          0.000000          0.000000          0.000000         19.500000          0.000000           0.000000           0.000000           0.000000           0.000000          10.900008           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000           0.000000          -0.300000           0.000000           0.000000           0.000000           0.000000           0.000000          18.800000           0.000000              13.600000        0.000000        0.000000        0.000000        0.000000      -25.000000        0.000000                   -0.500013                 0.000000            0.000000            0.000000            1.000000            0.000000                   1.000000                   25.50000          -0.600000                2.7  # taken from pub-table     


      3.6    4.4      20    30         1.6    0.994964        87294     4.551256         0.000000         0.000000         0.000000         0.000000         0.000000        21.030167          0.000000          0.000000         16.895837         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000          0.000000         24.791120          0.000000          0.000000          0.000000          0.000000          0.000000          4.779604          0.000000          0.000000          0.000000          0.000000          0.000000          7.699503                   73.562010          0.000000          0.000000          0.000000          0.000000          0.000000          4.145763          0.000000          0.000000          0.000000          0.000000          0.000000          7.170624          0.000000          0.000000          0.000000          0.000000          0.000000          7.771308           0.000000           0.000000           0.000000           0.000000           0.000000          -0.000215           0.000000           0.000000           0.000000           0.000000           0.000000          -0.008573           0.000000           0.000000           0.000000           0.000000           0.000000           5.098984           0.000000           0.000000           0.000000           0.000000           0.000000          -0.001341              13.688749        0.000000        0.000000        0.000000        0.000000        0.000000      -25.049058                   -0.500013                 0.612031            0.000000            0.000000            0.000000            2.000000                   2.000000                   1.391286          -2.482643                2.7  
      3.6    4.4      30    45         1.6    0.953034      2219.92     5.029852         0.000000         0.000000         0.000000         0.000000         0.000000        17.437400          0.000000          0.000000         24.713099         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000          0.000000         22.415038          0.000000          0.000000          0.000000          0.000000          0.000000          6.770430          0.000000          0.000000          0.000000          0.000000          0.000000          7.467424                  107.574782          0.000000          0.000000          0.000000          0.000000          0.000000          8.407670          0.000000          0.000000          0.000000          0.000000          0.000000          8.707690          0.000000          0.000000          0.000000          0.000000          0.000000         12.446947           0.000000           0.000000           0.000000           0.000000           0.000000           0.004803           0.000000           0.000000           0.000000           0.000000           0.000000          -0.007485           0.000000           0.000000           0.000000           0.000000           0.000000           9.357820           0.000000           0.000000           0.000000           0.000000           0.000000           0.003147              22.938792        0.000000        0.000000        0.000000        0.000000        0.000000      -14.238627                   -0.500013                 1.454353            0.000000            0.000000            0.000000            1.000000                   1.000000                   5.360322          -2.433099                2.7  
      3.6    4.4      45    60         1.6    0.916334        14.33    15.706637         0.000000         0.000000         0.000000         0.000000         0.000000         1.740994          0.000000          0.000000         30.777674         0.000000         0.000000         0.000000          0.000000          0.000000          0.000000          0.000000          0.000000         17.588170          0.000000          0.000000          0.000000          0.000000          0.000000          2.878804          0.000000          0.000000          0.000000          0.000000          0.000000          6.744286                   82.242627          0.000000          0.000000          0.000000          0.000000          0.000000          9.604181          0.000000          0.000000          0.000000          0.000000          0.000000          5.818844          0.000000          0.000000          0.000000          0.000000          0.000000         15.153157           0.000000           0.000000           0.000000           0.000000           0.000000          -0.419453           0.000000           0.000000           0.000000           0.000000           0.000000          -0.002624           0.000000           0.000000           0.000000           0.000000           0.000000           6.607003           0.000000           0.000000           0.000000           0.000000           0.000000           3.460032              30.546665        0.000000        0.000000        0.000000        0.000000        0.000000      -26.261528                   -0.500013                 0.400742            0.000000            0.000000            0.000000            1.000000                   1.000000                   2.178850         -12.730751                2.7  
}}

Subsets {
    ymin
}

ErrorSet		  "ATLAS-2010"   # errors are labelled as "<ErrorSet>_<Name>", and are correlated with other of the same name of other datasets 
ErrorUnit		  Percent         # Are errors given as: "Absolute", "Relative", "Percent"

# stat JES1_RelSys JES2_RelSys JES3_RelSys JES4_RelSys JES5_RelSys JES6_RelSys JES7_RelSys JES8_RelSys JES9_RelSys JES10_RelSys JES11_RelSys JES12_RelSys JES13_RelSys UnfClosureRelSys MatchingRelSys JERRelSys YResoRelSys RecoEffRelSys atlas_lumi2010 JESPileUp_RelSys_uncorr TriggerEffRelSys_uncorr CleaningEffRelSys_uncorr

Errors {{
  ErrorName               Column                                    Correlation      Nature
"Stat"                      "stat"                         0              P
"JES1_RelSys_1"             "JES1_RelSys_1"                              1              M             
"JES1_RelSys_2"             "JES1_RelSys_2"                              1              M             
"JES1_RelSys_3"             "JES1_RelSys_3"                              1              M             
"JES1_RelSys_4"             "JES1_RelSys_4"                              1              M             
"JES1_RelSys_5"             "JES1_RelSys_5"                              1              M             
"JES1_RelSys_6"             "JES1_RelSys_6"                              1              M             
"JES2_RelSys_10"            "JES2_RelSys_10"                             1              M              
"JES2_RelSys_11"            "JES2_RelSys_11"                             1              M              
"JES2_RelSys_12"            "JES2_RelSys_12"                             1              M              
"JES2_RelSys_7"             "JES2_RelSys_7"                              1              M             
"JES2_RelSys_8"             "JES2_RelSys_8"                              1              M             
"JES2_RelSys_9"             "JES2_RelSys_9"                              1              M             
"JES3_RelSys_13"            "JES3_RelSys_13"                             1              M              
"JES3_RelSys_14"            "JES3_RelSys_14"                             1              M              
"JES3_RelSys_15"            "JES3_RelSys_15"                             1              M              
"JES3_RelSys_16"            "JES3_RelSys_16"                             1              M              
"JES3_RelSys_17"            "JES3_RelSys_17"                             1              M              
"JES3_RelSys_18"            "JES3_RelSys_18"                             1              M              
"JES4_RelSys_19"            "JES4_RelSys_19"                             1              M              
"JES4_RelSys_20"            "JES4_RelSys_20"                             1              M              
"JES4_RelSys_21"            "JES4_RelSys_21"                             1              M              
"JES4_RelSys_22"            "JES4_RelSys_22"                             1              M              
"JES4_RelSys_23"            "JES4_RelSys_23"                             1              M              
"JES4_RelSys_24"            "JES4_RelSys_24"                             1              M              
"JES5_RelSys_25"            "JES5_RelSys_25"                             1              M              
"JES5_RelSys_26"            "JES5_RelSys_26"                             1              M              
"JES5_RelSys_27"            "JES5_RelSys_27"                             1              M              
"JES5_RelSys_28"            "JES5_RelSys_28"                             1              M              
"JES5_RelSys_29"            "JES5_RelSys_29"                             1              M              
"JES5_RelSys_30"            "JES5_RelSys_30"                             1              M              
"JES6_ForwardGenRelSys_88"  "JES6_ForwardGenRelSys_88"                   1              M                        
"JES7_RelSys_32"            "JES7_RelSys_32"                             1              M              
"JES7_RelSys_33"            "JES7_RelSys_33"                             1              M              
"JES7_RelSys_34"            "JES7_RelSys_34"                             1              M              
"JES7_RelSys_35"            "JES7_RelSys_35"                             1              M              
"JES7_RelSys_36"            "JES7_RelSys_36"                             1              M              
"JES7_RelSys_37"            "JES7_RelSys_37"                             1              M              
"JES8_RelSys_38"            "JES8_RelSys_38"                             1              M              
"JES8_RelSys_39"            "JES8_RelSys_39"                             1              M              
"JES8_RelSys_40"            "JES8_RelSys_40"                             1              M              
"JES8_RelSys_41"            "JES8_RelSys_41"                             1              M              
"JES8_RelSys_42"            "JES8_RelSys_42"                             1              M              
"JES8_RelSys_43"            "JES8_RelSys_43"                             1              M              
"JES9_RelSys_44"            "JES9_RelSys_44"                             1              M              
"JES9_RelSys_45"            "JES9_RelSys_45"                             1              M              
"JES9_RelSys_46"            "JES9_RelSys_46"                             1              M              
"JES9_RelSys_47"            "JES9_RelSys_47"                             1              M              
"JES9_RelSys_48"            "JES9_RelSys_48"                             1              M              
"JES9_RelSys_49"            "JES9_RelSys_49"                             1              M              
"JES10_RelSys_50"           "JES10_RelSys_50"                            1              M               
"JES10_RelSys_51"           "JES10_RelSys_51"                            1              M               
"JES10_RelSys_52"           "JES10_RelSys_52"                            1              M               
"JES10_RelSys_53"           "JES10_RelSys_53"                            1              M               
"JES10_RelSys_54"           "JES10_RelSys_54"                            1              M               
"JES10_RelSys_55"           "JES10_RelSys_55"                            1              M               
"JES11_RelSys_56"           "JES11_RelSys_56"                            1              M               
"JES11_RelSys_57"           "JES11_RelSys_57"                            1              M               
"JES11_RelSys_58"           "JES11_RelSys_58"                            1              M               
"JES11_RelSys_59"           "JES11_RelSys_59"                            1              M               
"JES11_RelSys_60"           "JES11_RelSys_60"                            1              M               
"JES11_RelSys_61"           "JES11_RelSys_61"                            1              M               
"JES12_RelSys_62"           "JES12_RelSys_62"                            1              M               
"JES12_RelSys_63"           "JES12_RelSys_63"                            1              M               
"JES12_RelSys_64"           "JES12_RelSys_64"                            1              M               
"JES12_RelSys_65"           "JES12_RelSys_65"                            1              M               
"JES12_RelSys_66"           "JES12_RelSys_66"                            1              M               
"JES12_RelSys_67"           "JES12_RelSys_67"                            1              M               
"JES13_RelSys_68"           "JES13_RelSys_68"                            1              M               
"JES13_RelSys_69"           "JES13_RelSys_69"                            1              M               
"JES13_RelSys_70"           "JES13_RelSys_70"                            1              M               
"JES13_RelSys_71"           "JES13_RelSys_71"                            1              M               
"JES13_RelSys_72"           "JES13_RelSys_72"                            1              M               
"JES13_RelSys_73"           "JES13_RelSys_73"                            1              M               
"JES15_ForwardJES_89"       "JES15_ForwardJES_89"                        1              M                   
"JERRelSys_76"              "JERRelSys_76"                               1              M            
"JERRelSys_77"              "JERRelSys_77"                               1              M            
"JERRelSys_78"              "JERRelSys_78"                               1              M            
"JERRelSys_79"              "JERRelSys_79"                               1              M            
"JERRelSys_80"              "JERRelSys_80"                               1              M            
"JERRelSys_81"              "JERRelSys_81"                               1              M            
"CleaningEffRelSys_uncorr"  "CleaningEffRelSys_uncorr"                   0              M         
"MatchingRelSys2p76_75"     "MatchingRelSys2p76_75"                      1              M                     
"RecoEffRelSys_83"          "RecoEffRelSys_83"                           1              M                
"RecoEffRelSys_84"          "RecoEffRelSys_84"                           1              M                
"RecoEffRelSys_85"          "RecoEffRelSys_85"                           1              M                
"RecoEffRelSys_86"          "RecoEffRelSys_86"                           1              M                
"TriggerEffRelSys2p76"      "TriggerEffRelSys_uncorr"                    0              M                       
"UnfClosureRelSys2p76_74"   "UnfClosureRelSys2p76_74"                    1              M                       
"YResoRelSys_82"            "YResoRelSys_82"                             1              M              
"atlas_lumi_2p76"           "atlas_lumi_2p76"                            1              M       
}}


TheoryFactors { # a list 
 "NPCorr"  #EWC ??
}

TheoryErrors {{
  Name      Column     Correlation    Percent     DesiredTreatment   
"deltaHad" "npcorerr"     0.5           true       abs/rel/poisson        
}}
