# -*-sh-*-
# Inclusive jet cross sections 2011
# by CMS collaboration,
# Non-perturbative Correction factors using POWHEG/HERWIG/PYTHIA
# NP Correction factors are multiplied with electroweak corrections
# JEC correlations include latest changes as recommended by CMS.
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "CMS inclusive jets, 7TeV, 2011"
Reference           "Phys. Rev. D 87 (2013) 112002 [arXiv:1212.6660]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# --- TheoryFunction: fastNLO, fastNLOInterpolPDFas ----
Filename            theoryfiles/fnl2332d.tab
Units               1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm         3      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm             0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table
#
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data       (the data table, bin boundaries, and errors)
#   + Errors         (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory)
#   + TheoryErrors   (additional errors on the theory [as sepcified in 'Data'])
#
##########################################################


Data {{
ylow yhigh ptlow pthigh   Sigma      stat  uncor  np_cor      ewk_cor     npcorerr   CMS_lumierr unf_err JEC0   JEC1  JEC3  JEC4   JEC5  JEC6  JEC7  JEC9  JEC10 JEC8  JEC11 JEC12 JEC13 JEC14 JEC15             JEC2a     JEC2b  JEC2c     JEC2d     JEC2e
0.   0.5   1410  1497     9.499e-05  16.2  1      1.004615    1.100203    0.137873   2.2         3.45    5.6    5.5   1.6   0      0     0     0     0     0     0     0     0.1   0.45  0.15  0.6               4.87904   0      4.87904   0         0
0.   0.5   1497  1588     4.333e-05  21.6  1      1.004577    1.10965     0.141652   2.2         3.8     5.85   5.65  1.65  0      0     0     0     0     0     0     0     0.1   0.4   0.1   0.6               5.19723   0      5.19723   0         0
0.   0.5   1588  1784     1.627e-05  27.5  1      1.004027    1.121503    0.0968965  2.2         4.3     6.25   6.05  1.75  0      0     0     0     0     0     0     0     0.1   0.4   0.1   0.55              5.76292   0      5.76292   0         0
0.   0.5   1784  2116     2.053e-06  66.1  1      1.00346     1.144118    0.05378    2.2         5.65    6.95   6.7   1.9   0      0     0     0     0     0     0     0     0.1   0.35  0.1   0.5               6.71751   0      6.71751   0         0

0.5  1.    114   133      2810       1.2   1      1.10043     0.999275    3.05064    2.2         3.25    2.6    1.35  2.85  0      0     0     0     0     0     0.05  0.1   0.75  3.3   1.55  2.4               0.247487  0      0         0.247487  0
0.5  1.    133   153      1234       1.5   1      1.081261    0.999035    2.6579     2.2         3.15    2.7    1.45  2.6   0      0     0     0     0     0     0.05  0     0.65  2.95  1.35  2.2               0.318198  0      0         0.318198  0
0.5  1.    153   174      576.6      1.7   1      1.067534    0.998959    2.38548    2.2         2.7     2.75   1.55  2.35  0      0     0     0     0     0     0.05  0     0.6   2.65  1.25  2                 0.353553  0      0         0.353553  0
0.5  1.    174   196      286        0.9   1      1.056616    0.998848    2.11848    2.2         2.65    2.75   1.7   2.15  0      0     0     0     0     0     0.05  0     0.55  2.4   1.1   1.9               0.424264  0      0         0.424264  0
0.5  1.    196   220      146        1.1   1      1.048053    0.998751    1.90324    2.2         2.55    2.8    1.8   2     0      0     0     0     0     0     0.05  0     0.5   2.2   1     1.8               0.494975  0      0         0.494975  0
