1.2000E+01  7.6360E-04	3.1057E-01  1.0325E+00	9.2135E-01  1.6141E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	-0.000	 0.007	-0.042	-0.032	-0.004	-0.004	 0.008	 0.004	 0.025	 0.012	-0.001	 0.001	 0.015	 0.021	 0.027	 0.013	 0.004	 0.019	-0.007	 0.001	-0.033	 0.007	 0.027	-0.013	 0.012	-0.010	-0.007	 0.015	-0.002	-0.004	-0.040	 0.017	 0.022	 0.010	 0.029	-0.018	-0.029	 0.001	-0.006	 0.015	-0.014	-0.003	-0.009	-0.003	 0.059	 0.008	 0.065	 0.022	-0.006	-0.016	-0.008	-0.032	-0.012	-0.000	 0.001	-0.014	 0.040	 0.045	 0.047	-0.022	-0.033	-0.007	-0.022	-0.028	 0.038	 0.039	 0.019	 0.002	-0.041	 0.015	 0.008	-0.056	 0.054	 0.125	-0.031	-0.030	-0.124	-0.085	 0.077	 0.012	 0.042	 0.024	 0.055	-0.009	-0.144	 0.004	-0.018	 0.039	-0.019	-0.110	 0.181	-0.157	-0.013	 0.055	-0.066	 0.036	 0.045	-0.074	 0.050	 0.093	 0.019	-0.004	-0.032	 0.022	 0.007	 0.034	 0.132	-0.031	 0.008	-0.012	-0.004	-0.003	 0.012	 0.020	 0.001	-0.112	-0.030	 0.014	-0.049	-0.033	-0.057	 0.124	-0.072	-0.031	-0.083	 0.069	-0.148	 0.135	-0.021	-0.052	 0.078	 0.009	-0.000	-0.012	 0.003	 0.062	 0.002	 0.013	-0.168	 0.082	-0.052	 0.142	-0.002	 0.101	-0.059	 0.104	-0.080	 0.055	-0.026	 0.295	-0.000	 0.123	-0.012	-0.002 2.25727E+00 0.949153 -0.00968523 0.135593 0.0677966 0.435835 -0.135764 0.0387222
1.2000E+01  1.1840E-03	2.0030E-01  9.7922E-01	9.2762E-01  1.6850E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	-0.001	 0.008	-0.043	-0.032	-0.004	-0.005	 0.008	 0.005	 0.024	 0.011	-0.001	 0.001	 0.014	 0.019	 0.031	 0.013	 0.003	 0.006	-0.015	 0.005	-0.042	 0.005	 0.027	-0.010	 0.005	-0.009	-0.003	 0.016	 0.002	 0.014	-0.014	 0.006	-0.019	 0.023	 0.017	-0.027	-0.026	 0.013	 0.001	 0.021	-0.010	 0.010	-0.010	-0.004	 0.082	 0.015	 0.090	 0.034	-0.001	-0.016	-0.001	-0.032	-0.018	-0.004	-0.002	-0.003	 0.033	 0.044	 0.053	-0.041	-0.039	-0.006	-0.024	-0.025	 0.039	 0.049	-0.003	 0.013	-0.026	 0.026	-0.014	-0.046	 0.027	 0.051	-0.048	-0.019	-0.080	-0.022	-0.022	 0.024	 0.048	 0.016	 0.078	 0.035	-0.053	 0.009	-0.008	 0.077	-0.028	-0.189	 0.281	-0.184	-0.033	 0.043	-0.020	 0.011	-0.090	-0.069	 0.040	 0.094	 0.027	-0.042	-0.048	 0.027	 0.014	 0.061	 0.158	-0.011	 0.006	-0.011	 0.004	-0.003	 0.010	 0.019	 0.004	-0.115	-0.031	 0.013	-0.051	-0.034	-0.058	 0.127	-0.076	-0.033	-0.081	 0.068	-0.147	 0.134	-0.022	-0.051	 0.078	 0.009	-0.000	-0.012	 0.004	 0.061	 0.002	 0.013	-0.166	 0.082	-0.052	 0.143	-0.002	 0.101	-0.059	 0.106	-0.082	 0.056	-0.027	 0.301	-0.000	 0.127	-0.012	-0.003 2.32402E+00 0.827189 -0.0214456 0.13378 0.0643369 0.424828 -0.137013 0.0459277
1.2000E+01  1.9730E-03	1.2020E-01  8.7972E-01	1.0438E+00  1.7132E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	 0.001	 0.012	-0.042	-0.031	-0.004	-0.004	 0.009	 0.006	 0.023	 0.018	-0.002	 0.000	 0.016	 0.019	 0.035	 0.013	 0.002	 0.023	 0.001	-0.004	-0.045	 0.005	 0.037	-0.012	 0.006	-0.011	-0.005	 0.023	 0.004	 0.010	-0.024	 0.012	 0.028	 0.048	 0.014	-0.026	-0.021	 0.014	 0.010	 0.021	-0.001	 0.004	-0.009	-0.008	 0.087	 0.013	 0.096	 0.032	-0.011	-0.027	-0.018	-0.033	-0.016	-0.002	 0.007	-0.011	 0.058	 0.056	 0.069	-0.050	-0.043	-0.018	-0.032	-0.026	 0.047	 0.059	 0.049	 0.005	-0.059	 0.016	 0.003	-0.063	 0.100	 0.200	-0.050	-0.053	-0.229	-0.195	 0.124	 0.026	 0.071	-0.005	 0.002	-0.068	-0.153	 0.008	-0.030	 0.036	-0.024	-0.188	 0.322	-0.174	-0.040	 0.024	 0.021	-0.017	-0.166	-0.054	 0.035	 0.049	 0.021	-0.028	-0.080	 0.028	 0.015	 0.065	 0.146	-0.002	 0.003	-0.011	 0.004	-0.001	 0.010	 0.018	 0.007	-0.113	-0.030	 0.014	-0.052	-0.031	-0.057	 0.109	-0.073	-0.035	-0.095	 0.076	-0.161	 0.147	-0.025	-0.055	 0.083	 0.011	-0.001	-0.010	 0.003	 0.061	 0.002	 0.014	-0.173	 0.084	-0.054	 0.148	-0.002	 0.106	-0.064	 0.097	-0.073	 0.057	-0.028	 0.309	-0.000	 0.131	-0.012	-0.003 2.44120E+00 1.03897 -0.0261447 -0.273951 0.0647933 0.481972 -0.163933 0.0579308
}}


Subsets {
    x Q2 y
}


ErrorSet                   "H1ZEUS-HERA-II"
ErrorUnit                  percent

SysCorr                   1  # use 'read_steer' feature to replace all correlation fractions at once

Errors {{
 ErrorName            Column           Correlation      Nature
  Stat                 stat              0                P
  uncorr              uncor              0                M
 "sysHZComb1001"      "sysHZComb1001"   1         M         
 "sysHZComb1002"      "sysHZComb1002"   1         M         
 "sysHZComb1003"      "sysHZComb1003"   1         M         
 "sysHZComb1004"      "sysHZComb1004"   1         M         
 "sysHZComb1005"      "sysHZComb1005"   1         M         
 "sysHZComb1006"      "sysHZComb1006"   1         M         
 "sysHZComb1007"      "sysHZComb1007"   1         M         
 "sysHZComb1008"      "sysHZComb1008"   1         M         
 "sysHZComb1009"      "sysHZComb1009"   1         M         
 "sysHZComb1010"      "sysHZComb1010"   1         M         
 "sysHZComb1011"      "sysHZComb1011"   1         M         
 "sysHZComb1012"      "sysHZComb1012"   1         M         
 "sysHZComb1013"      "sysHZComb1013"   1         M         
 "sysHZComb1014"      "sysHZComb1014"   1         M         
 "sysHZComb1015"      "sysHZComb1015"   1         M         
 "sysHZComb1016"      "sysHZComb1016"   1         M         
 "sysHZComb1017"      "sysHZComb1017"   1         M         
 "sysHZComb1018"      "sysHZComb1018"   1         M         
 "sysHZComb1019"      "sysHZComb1019"   1         M         
 "sysHZComb1020"      "sysHZComb1020"   1         M         
 "sysHZComb1021"      "sysHZComb1021"   1         M         
 "sysHZComb1022"      "sysHZComb1022"   1         M         
 "sysHZComb1023"      "sysHZComb1023"   1         M         
 "sysHZComb1024"      "sysHZComb1024"   1         M         
 "sysHZComb1025"      "sysHZComb1025"   1         M         
 "sysHZComb1026"      "sysHZComb1026"   1         M         
 "sysHZComb1027"      "sysHZComb1027"   1         M         
 "sysHZComb1028"      "sysHZComb1028"   1         M         
 "sysHZComb1029"      "sysHZComb1029"   1         M         
 "sysHZComb1030"      "sysHZComb1030"   1         M         
 "sysHZComb1031"      "sysHZComb1031"   1         M         
 "sysHZComb1032"      "sysHZComb1032"   1         M         
 "sysHZComb1033"      "sysHZComb1033"   1         M         
 "sysHZComb1034"      "sysHZComb1034"   1         M         
 "sysHZComb1035"      "sysHZComb1035"   1         M         
 "sysHZComb1036"      "sysHZComb1036"   1         M         
 "sysHZComb1037"      "sysHZComb1037"   1         M         
 "sysHZComb1038"      "sysHZComb1038"   1         M         
 "sysHZComb1039"      "sysHZComb1039"   1         M         
 "sysHZComb1040"      "sysHZComb1040"   1         M         
 "sysHZComb1041"      "sysHZComb1041"   1         M         
 "sysHZComb1042"      "sysHZComb1042"   1         M         
 "sysHZComb1043"      "sysHZComb1043"   1         M         
 "sysHZComb1044"      "sysHZComb1044"   1         M         
 "sysHZComb1045"      "sysHZComb1045"   1         M         
 "sysHZComb1046"      "sysHZComb1046"   1         M         
 "sysHZComb1047"      "sysHZComb1047"   1         M         
 "sysHZComb1048"      "sysHZComb1048"   1         M         
 "sysHZComb1049"      "sysHZComb1049"   1         M         
 "sysHZComb1050"      "sysHZComb1050"   1         M         
 "sysHZComb1051"      "sysHZComb1051"   1         M         
 "sysHZComb1052"      "sysHZComb1052"   1         M         
 "sysHZComb1053"      "sysHZComb1053"   1         M         
 "sysHZComb1054"      "sysHZComb1054"   1         M         
 "sysHZComb1055"      "sysHZComb1055"   1         M         
 "sysHZComb1056"      "sysHZComb1056"   1         M         
 "sysHZComb1057"      "sysHZComb1057"   1         M         
 "sysHZComb1058"      "sysHZComb1058"   1         M         
 "sysHZComb1059"      "sysHZComb1059"   1         M         
 "sysHZComb1060"      "sysHZComb1060"   1         M         
 "sysHZComb1061"      "sysHZComb1061"   1         M         
 "sysHZComb1062"      "sysHZComb1062"   1         M         
 "sysHZComb1063"      "sysHZComb1063"   1         M         
 "sysHZComb1064"      "sysHZComb1064"   1         M         
 "sysHZComb1065"      "sysHZComb1065"   1         M         
 "sysHZComb1066"      "sysHZComb1066"   1         M         
 "sysHZComb1067"      "sysHZComb1067"   1         M         
 "sysHZComb1068"      "sysHZComb1068"   1         M         
 "sysHZComb1069"      "sysHZComb1069"   1         M         
 "sysHZComb1070"      "sysHZComb1070"   1         M         
 "sysHZComb1071"      "sysHZComb1071"   1         M         
 "sysHZComb1072"      "sysHZComb1072"   1         M         
 "sysHZComb1073"      "sysHZComb1073"   1         M         
 "sysHZComb1074"      "sysHZComb1074"   1         M         
 "sysHZComb1075"      "sysHZComb1075"   1         M         
 "sysHZComb1076"      "sysHZComb1076"   1         M         
 "sysHZComb1077"      "sysHZComb1077"   1         M         
 "sysHZComb1078"      "sysHZComb1078"   1         M         
 "sysHZComb1079"      "sysHZComb1079"   1         M         
 "sysHZComb1080"      "sysHZComb1080"   1         M         
 "sysHZComb1081"      "sysHZComb1081"   1         M         
 "sysHZComb1082"      "sysHZComb1082"   1         M         
 "sysHZComb1083"      "sysHZComb1083"   1         M         
 "sysHZComb1084"      "sysHZComb1084"   1         M         
 "sysHZComb1085"      "sysHZComb1085"   1         M         
 "sysHZComb1086"      "sysHZComb1086"   1         M         
 "sysHZComb1087"      "sysHZComb1087"   1         M         
 "sysHZComb1088"      "sysHZComb1088"   1         M         
 "sysHZComb1089"      "sysHZComb1089"   1         M         
 "sysHZComb1090"      "sysHZComb1090"   1         M         
 "sysHZComb1091"      "sysHZComb1091"   1         M         
 "sysHZComb1092"      "sysHZComb1092"   1         M         
 "sysHZComb1093"      "sysHZComb1093"   1         M         
 "sysHZComb1094"      "sysHZComb1094"   1         M         
 "sysHZComb1095"      "sysHZComb1095"   1         M         
 "sysHZComb1096"      "sysHZComb1096"   1         M         
 "sysHZComb1097"      "sysHZComb1097"   1         M         
 "sysHZComb1098"      "sysHZComb1098"   1         M         
 "sysHZComb1099"      "sysHZComb1099"   1         M         
 "sysHZComb1100"      "sysHZComb1100"   1         M         
 "sysHZComb1101"      "sysHZComb1101"   1         M         
 "sysHZComb1102"      "sysHZComb1102"   1         M         
 "sysHZComb1103"      "sysHZComb1103"   1         M         
 "sysHZComb1104"      "sysHZComb1104"   1         M         
 "sysHZComb1105"      "sysHZComb1105"   1         M         
 "sysHZComb1106"      "sysHZComb1106"   1         M         
 "sysHZComb1107"      "sysHZComb1107"   1         M         
 "sysHZComb1108"      "sysHZComb1108"   1         M         
 "sysHZComb1109"      "sysHZComb1109"   1         M         
 "sysHZComb1110"      "sysHZComb1110"   1         M         
 "sysHZComb1111"      "sysHZComb1111"   1         M         
 "sysHZComb1112"      "sysHZComb1112"   1         M         
 "sysHZComb1113"      "sysHZComb1113"   1         M         
 "sysHZComb1114"      "sysHZComb1114"   1         M         
 "sysHZComb1115"      "sysHZComb1115"   1         M         
 "sysHZComb1116"      "sysHZComb1116"   1         M         
 "sysHZComb1117"      "sysHZComb1117"   1         M         
 "sysHZComb1118"      "sysHZComb1118"   1         M         
 "sysHZComb1119"      "sysHZComb1119"   1         M         
 "sysHZComb1120"      "sysHZComb1120"   1         M         
 "sysHZComb1121"      "sysHZComb1121"   1         M         
 "sysHZComb1122"      "sysHZComb1122"   1         M         
 "sysHZComb1123"      "sysHZComb1123"   1         M         
 "sysHZComb1124"      "sysHZComb1124"   1         M         
 "sysHZComb1125"      "sysHZComb1125"   1         M         
 "sysHZComb1126"      "sysHZComb1126"   1         M         
 "sysHZComb1127"      "sysHZComb1127"   1         M         
 "sysHZComb1128"      "sysHZComb1128"   1         M         
 "sysHZComb1129"      "sysHZComb1129"   1         M         
 "sysHZComb1130"      "sysHZComb1130"   1         M         
 "sysHZComb1131"      "sysHZComb1131"   1         M         
 "sysHZComb1132"      "sysHZComb1132"   1         M         
 "sysHZComb1133"      "sysHZComb1133"   1         M         
 "sysHZComb1134"      "sysHZComb1134"   1         M         
 "sysHZComb1135"      "sysHZComb1135"   1         M         
 "sysHZComb1136"      "sysHZComb1136"   1         M         
 "sysHZComb1137"      "sysHZComb1137"   1         M         
 "sysHZComb1138"      "sysHZComb1138"   1         M         
 "sysHZComb1139"      "sysHZComb1139"   1         M         
 "sysHZComb1140"      "sysHZComb1140"   1         M         
 "sysHZComb1141"      "sysHZComb1141"   1         M         
 "sysHZComb1142"      "sysHZComb1142"   1         M         
 "sysHZComb1143"      "sysHZComb1143"   1         M         
 "sysHZComb1144"      "sysHZComb1144"   1         M         
 "sysHZComb1145"      "sysHZComb1145"   1         M         
 "sysHZComb1146"      "sysHZComb1146"   1         M         
 "sysHZComb1147"      "sysHZComb1147"   1         M         
 "sysHZComb1148"      "sysHZComb1148"   1         M         
 "sysHZComb1149"      "sysHZComb1149"   1         M         
 "sysHZComb1150"      "sysHZComb1150"   1         M         
 "sysHZComb1151"      "sysHZComb1151"   1         M         
 "sysHZComb1152"      "sysHZComb1152"   1         M         
 "sysHZComb1153"      "sysHZComb1153"   1         M         
 "sysHZComb1154"      "sysHZComb1154"   1         M         
 "sysHZComb1155"      "sysHZComb1155"   1         M         
 "sysHZComb1156"      "sysHZComb1156"   1         M         
 "sysHZComb1157"      "sysHZComb1157"   1         M         
 "sysHZComb1158"      "sysHZComb1158"   1         M         
 "sysHZComb1159"      "sysHZComb1159"   1         M         
 "sysHZComb1160"      "sysHZComb1160"   1         M         
 "sysHZComb1161"      "sysHZComb1161"   1         M         
 "sysHZComb1162"      "sysHZComb1162"   1         M         
 "proc_nrl"           "proc_nrl"        1         M                   
 "proc_tb21"          "proc_tb21"       1         M                   
 "proc_tb22"          "proc_tb22"       1         M                   
 "proc_tb23"          "proc_tb23"       1         M                   
 "proc_tb24"          "proc_tb24"       1         M                    
 "proc_gp"            "proc_gp"         1         M                   
 "proc_had"           "proc_had"        1         M                      
}}


TheoryFactors { # a list  
}

TheoryErrors {{
  Name      Column     Correlation    Percent     DesiredTreatment
}}




